订单编号,单据编号,单据类型,商品编号,商户订单号,商品名称,费用发生时间,费用计费时间,费用结算时间,费用项,金额,币种,商家应收/应付,钱包结算备注,店铺号,京东门店编号,品牌门店编号,门店名称,备注,收支方向,账单日期,商品数量
="3443405011036786",="50700126032319179494651307",订单,="10165000894208",="202603240000011463290270031","补差价链接",2026-03-20 09:29:49,2026-03-23 12:25:39,2026-03-24 08:43:11,商品保险服务费,-0.77,CNY,应付,2026年3月23日商家结算款,21796493,,,,JD50133443405011036786,支出,20260323,0
="3445211006924200",="50700126032319193327445807",非销售单,="10163132090715",="202603240000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N,M 5.0A/20V【俩电标配+22*60防爆套筒】",2026-03-22 21:18:00,2026-03-23 20:21:09,2026-03-24 08:43:11,运费保险服务费,-0.20,CNY,应付,2026年3月23日商家结算款,21796493,,,,JD60773445211006924200,支出,20260323,0
="3442491014810210",="50700126032319179437708007",订单,="10163132090713",="202603240000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N,M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-19 20:06:56,2026-03-23 12:24:17,2026-03-24 08:43:11,商品保险服务费,-2.79,CNY,应付,2026年3月23日商家结算款,21796493,,,,JD50133442491014810210,支出,20260323,0
="3447496016028212",="50700126032419211604738307",非销售单,="10165261432032",="202603250000011463290270031","天旗工业防爆吸尘器 整机防爆 工厂吸铁屑木屑铝屑粉尘镁粉车间 无线防爆吸尘器",2026-03-24 15:17:48,2026-03-24 16:09:32,2026-03-25 12:02:40,运费保险服务费,-0.30,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD60773447496016028212,支出,20260324,0
="3447472018167748",="50700126032419199620523307",非销售单,="10209193916961",="202603250000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-24 09:23:57,2026-03-24 09:46:03,2026-03-25 12:02:40,运费保险服务费,-1.36,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD59993447472018167748,支出,20260324,0
="3443427018670243",="50700126032419219517744207",订单,="10162520317131",="202603250000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-20 08:43:39,2026-03-24 20:38:13,2026-03-25 12:02:40,商品保险服务费,-2.20,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD60963443427018670243,支出,20260324,0
="3441461002957264",="10100126032419218882391507",订单,="10165000894208",="202603250000011463290270031","补差价链接",2026-03-18 17:21:13,2026-03-18 17:24:20,2026-03-25 12:02:40,交易服务费,-1.02,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3447496016028212",="50700126032419211608611407",非销售单,="10165261432032",="202603250000011463290270031","天旗工业防爆吸尘器 整机防爆 工厂吸铁屑木屑铝屑粉尘镁粉车间 无线防爆吸尘器",2026-03-24 15:17:48,2026-03-24 16:09:33,2026-03-25 12:02:40,运费保险服务费,-3.44,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD59993447496016028212,支出,20260324,0
="3442491014810210",="10100126032419199120229007",订单,="0",="202603250000011463290270031",,2026-03-19 20:06:56,2026-03-24 09:16:07,2026-03-25 12:02:40,综合违约金,-6.00,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,0
="3441423003814991",="10100126032419200186971707",订单,="10179244273655",="202603250000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电一充+礼包】",2026-03-18 11:39:54,2026-03-18 11:43:24,2026-03-25 12:02:40,交易服务费,-6.51,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3443427018670243",="10100126032419219687396207",订单,="10162520317131",="202603250000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-20 08:43:39,2026-03-20 08:46:54,2026-03-25 12:02:40,货款,895.30,CNY,应收,2026年3月24日商家结算款,21796493,,,,,收入,20260324,1
="3447472018167748",="50700126032419199613362007",订单,="10209193916961",="202603250000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-24 09:23:57,2026-03-24 09:46:02,2026-03-25 12:02:40,商品保险服务费,-0.92,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD50333447472018167748,支出,20260324,0
="3447233005366331",="50700126032419206335927707",订单,="10163132090713",="202603250000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N,M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 12:06:45,2026-03-24 12:51:36,2026-03-25 12:02:40,商品保险服务费,-1.93,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD19314847416625993447233005366331,支出,20260324,0
="3441461002957264",="10100126032419218882391407",订单,="10165000894208",="202603250000011463290270031","补差价链接",2026-03-18 17:21:13,2026-03-18 17:24:20,2026-03-25 12:02:40,佣金,-1.70,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3447496016028212",="50700126032419211599652807",订单,="10165261432032",="202603250000011463290270031","天旗工业防爆吸尘器 整机防爆 工厂吸铁屑木屑铝屑粉尘镁粉车间 无线防爆吸尘器",2026-03-24 15:17:48,2026-03-24 16:09:32,2026-03-25 12:02:40,商品保险服务费,-0.92,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD50333447496016028212,支出,20260324,0
="3441423003814991",="50700126032419200058943207",订单,="10179244273655",="202603250000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电一充+礼包】",2026-03-18 11:39:54,2026-03-24 10:11:00,2026-03-25 12:02:40,商品保险服务费,-2.68,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD60963441423003814991,支出,20260324,0
="3441461002957264",="10100126032419218882391307",订单,="10165000894208",="202603250000011463290270031","补差价链接",2026-03-18 17:21:13,2026-03-18 17:24:20,2026-03-25 12:02:40,货款,170.00,CNY,应收,2026年3月24日商家结算款,21796493,,,,,收入,20260324,1
="3447279018332953",="50700126032419221516322907",订单,="10163132090713",="202603250000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 22:37:44,2026-03-24 22:38:08,2026-03-25 12:02:40,商品保险服务费,-1.93,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD19314847416625993447279018332953,支出,20260324,0
="3441423003814991",="10100126032419200186971607",订单,="10179244273655",="202603250000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电一充+礼包】",2026-03-18 11:39:54,2026-03-18 11:43:24,2026-03-25 12:02:40,佣金,-86.82,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3443427018670243",="10100126032419219687396307",订单,="10162520317131",="202603250000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-20 08:43:39,2026-03-20 08:46:54,2026-03-25 12:02:40,佣金,-71.62,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3447472018167748",="50700126032419199614351307",非销售单,="10209193916961",="202603250000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-24 09:23:57,2026-03-24 09:46:03,2026-03-25 12:02:40,运费保险服务费,-0.17,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD60773447472018167748,支出,20260324,0
="3394478007674915",="32200126032419210922432607",非销售单,="10206003659803",="202603250000011463290270031","天旗无油防爆空压机 活动款 工业型无油空气压缩机静音可移动气泵 1500KW 【YPHB-1.5(WY)YSTQ】",2026-03-24 15:33:14,2026-03-24 15:33:15,2026-03-25 12:02:40,随单送的京豆,-0.40,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,0
="3447496016028212",="50700126032419211600265107",订单,="10165261432032",="202603250000011463290270031","天旗工业防爆吸尘器 整机防爆 工厂吸铁屑木屑铝屑粉尘镁粉车间 无线防爆吸尘器",2026-03-24 15:17:48,2026-03-24 16:09:33,2026-03-25 12:02:40,商品保险服务费,-4.74,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD50133447496016028212,支出,20260324,0
="3446461019289658",="50700126032419199611643907",订单,="10165000894208",="202603250000011463290270031","补差价链接",2026-03-23 15:11:44,2026-03-24 09:45:46,2026-03-25 12:02:40,商品保险服务费,-0.18,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD50133446461019289658,支出,20260324,0
="3447472018167748",="50700126032419199617838307",订单,="10209193916961",="202603250000011463290270031","天旗工业防爆照相机石油化工防爆高清摄影相机 EXSY-2000-P1TQ",2026-03-24 09:23:57,2026-03-24 09:46:02,2026-03-25 12:02:40,商品保险服务费,-4.74,CNY,应付,2026年3月24日商家结算款,21796493,,,,JD50133447472018167748,支出,20260324,0
="3441423003814991",="10100126032419200186971507",订单,="10179244273655",="202603250000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电一充+礼包】",2026-03-18 11:39:54,2026-03-18 11:43:24,2026-03-25 12:02:40,货款,1085.30,CNY,应收,2026年3月24日商家结算款,21796493,,,,,收入,20260324,1
="3441423003814991",="32100126032419201321537507",非销售单,="10179244273655",="202603250000011463290270031","天旗防爆电钻无刷电机化工厂冲击钻孔电起子工业手持电动螺丝刀 20V/2A 无冲击【两电一充+礼包】",2026-03-24 10:12:01,2026-03-24 11:04:36,2026-03-25 12:02:40,随单送的京豆,-1.07,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,0
="3442491014810210",="50700126032419200069976607",非销售单,="10163132090713",="202603250000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N,M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-19 20:06:56,2026-03-24 10:11:02,2026-03-25 12:02:40,运费保险服务费,0.93,CNY,应收,2026年3月24日商家结算款,21796493,,,,JD59993442491014810210,收入,20260324,0
="3443427018670243",="10100126032419219687396607",订单,="10162520317131",="202603250000011463290270031","天旗防爆角磨机磨光机手砂轮无刷锂电切割抛光机电动多功能打磨机 4.0A/20V【俩电标配】",2026-03-20 08:43:39,2026-03-20 08:46:54,2026-03-25 12:02:40,交易服务费,-5.37,CNY,应付,2026年3月24日商家结算款,21796493,,,,,支出,20260324,1
="3444284000060105",="10100126032519228018423507",订单,="10163132090713",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-21 11:44:40,2026-03-21 11:47:51,2026-03-26 12:02:59,佣金,-75.54,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,1
="3444284000060105",="10100126032519228018423607",订单,="10163132090713",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-21 11:44:40,2026-03-21 11:47:51,2026-03-26 12:02:59,交易服务费,-5.67,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,1
="3444284000060105",="32100126032519227728407007",非销售单,="10163132090713",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-25 11:25:15,2026-03-25 11:25:36,2026-03-26 12:02:59,随单送的京豆,-0.92,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,0
="3441461017937945",="10100126032519228409710607",订单,="10163132090715",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*60防爆套筒】",2026-03-18 17:14:49,2026-03-18 17:19:30,2026-03-26 12:02:59,佣金,-308.48,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,4
="3441498009175125",="50700126032519223818514007",订单,="10176597499228",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 600N.M 4.0A/21V【俩电标配】",2026-03-18 11:52:55,2026-03-25 07:58:09,2026-03-26 12:02:59,商品保险服务费,-4.05,CNY,应付,2026年3月25日商家结算款,21796493,,,,JD60963441498009175125,支出,20260325,0
="3441498009175125",="10100126032519223858545807",订单,="10176597499228",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 600N.M 4.0A/21V【俩电标配】",2026-03-18 11:52:55,2026-03-19 10:28:44,2026-03-26 12:02:59,交易服务费,-9.81,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,1
="3441461017937945",="10100126032519228409710707",订单,="10163132090715",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*60防爆套筒】",2026-03-18 17:14:49,2026-03-18 17:19:30,2026-03-26 12:02:59,交易服务费,-23.14,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,4
="3441461017937945",="50700126032519229216939107",订单,="10163132090715",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*60防爆套筒】",2026-03-18 17:14:49,2026-03-25 11:55:03,2026-03-26 12:02:59,商品保险服务费,-9.64,CNY,应付,2026年3月25日商家结算款,21796493,,,,JD60963441461017937945,支出,20260325,0
="3441498009175125",="10100126032519223858545707",订单,="10176597499228",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 600N.M 4.0A/21V【俩电标配】",2026-03-18 11:52:55,2026-03-19 10:28:44,2026-03-26 12:02:59,佣金,-130.74,CNY,应付,2026年3月25日商家结算款,21796493,,,,,支出,20260325,1
="3447233005366331",="50700126032519236483615707",非销售单,="10163132090713",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-24 12:06:45,2026-03-25 15:30:24,2026-03-26 12:02:59,运费保险服务费,-1.50,CNY,应付,2026年3月25日商家结算款,21796493,,,,JD60773447233005366331,支出,20260325,0
="3448498016358005",="50700126032519241687380407",订单,="10163132090712",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 4.0A/20V【俩电标配+22*42防爆套筒】",2026-03-25 18:41:22,2026-03-25 18:44:58,2026-03-26 12:02:59,商品保险服务费,-1.82,CNY,应付,2026年3月25日商家结算款,21796493,,,,JD19314847416625993448498016358005,支出,20260325,0
="3444284000060105",="10100126032519228018423307",订单,="10163132090713",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*42防爆套筒】",2026-03-21 11:44:40,2026-03-21 11:47:51,2026-03-26 12:02:59,货款,944.30,CNY,应收,2026年3月25日商家结算款,21796493,,,,,收入,20260325,1
="3441498009175125",="10100126032519223858545607",订单,="10176597499228",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 600N.M 4.0A/21V【俩电标配】",2026-03-18 11:52:55,2026-03-19 10:28:44,2026-03-26 12:02:59,货款,1634.30,CNY,应收,2026年3月25日商家结算款,21796493,,,,,收入,20260325,1
="3441461017937945",="10100126032519228409710507",订单,="10163132090715",="202603260000011463290270031","天旗防爆电动扳手无刷大扭力轮胎汽修工具化工厂风炮套筒冲击扳手 310N.M 5.0A/20V【俩电标配+22*60防爆套筒】",2026-03-18 17:14:49,2026-03-18 17:19:30,2026-03-26 12:02:59,货款,3856.00,CNY,应收,2026年3月25日商家结算款,21796493,,,,,收入,20260325,4
